"observation_id","occurrence_id","name_submitted","family","genus","latitude","longitude","decimalLatitude","decimalLongitude","country","country_code","state_province","county_parish","municipality","country_raw","state_province_raw","county_raw","municipality_raw","political_units_raw","locality","verbatim_locality","locality_notes","island","island_group","water_body","date_collected","event_year","event_month","event_day","collector","catalog_number","record_number","basis_of_record","occurrence_status","establishment_means","verbatim_elevation","elevation_m","elevation_min_m","elevation_max_m","coordinate_uncertainty_m","geodetic_datum","georeference_remarks","habitat","occurrence_remarks","source_citation","source_url","source_file","source_sheet","original_row_number","taxon_scrub_status","tnrs_matched_name","gnrs_status","gvs_status","nsr_native_status"
"dayneko_2023_2043","Anc.sett.plant.2043","Veronica polita Fr.","Plantaginaceae","Veronica",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2043,"UNRESOLVED",,,,
"dayneko_2023_2044","Anc.sett.plant.2044","Phleum phleoides (L.) H.Karst.","Poaceae","Phleum",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2044,"UNRESOLVED",,,,
"dayneko_2023_2045","Anc.sett.plant.2045","Atriplex sagittata Borkh.","Amaranthaceae","Atriplex",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2045,"UNRESOLVED",,,,
"dayneko_2023_2046","Anc.sett.plant.2046","Myosotis micrantha Pall. ex Lehm.","Boraginaceae","Myosotis",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2046,"UNRESOLVED",,,,
"dayneko_2023_2047","Anc.sett.plant.2047","Aristolochia clematitis L.","Aristolochiaceae","Aristolochia",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2047,"UNRESOLVED",,,,
"dayneko_2023_2048","Anc.sett.plant.2048","Medicago minima (L.) Bartal.","Fabaceae","Medicago",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2048,"UNRESOLVED",,,,
"dayneko_2023_2049","Anc.sett.plant.2049","Arabidopsis thaliana (L.) Heynh.","Brassicaceae","Arabidopsis",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2049,"UNRESOLVED",,,,
"dayneko_2023_2050","Anc.sett.plant.2050","Anchusa officinalis L.","Boraginaceae","Anchusa",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2050,"UNRESOLVED",,,,
"dayneko_2023_2051","Anc.sett.plant.2051","Elaeosticta lutea (Hoffm.) Kljuykov, Pimenov & Tikhom.","Apiaceae","Elaeosticta",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2051,"UNRESOLVED",,,,
"dayneko_2023_2052","Anc.sett.plant.2052","Artemisia scoparia Waldst. & Kit.","Asteraceae","Artemisia",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2052,"UNRESOLVED",,,,
"dayneko_2023_2053","Anc.sett.plant.2053","Galium verum L.","Rubiaceae","Galium",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2053,"UNRESOLVED",,,,
"dayneko_2023_2054","Anc.sett.plant.2054","Meniocus linifolius DC.","Brassicaceae","Meniocus",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2054,"UNRESOLVED",,,,
"dayneko_2023_2055","Anc.sett.plant.2055","Gagea pusilla (F.W.Schmidt) Sweet","Liliaceae","Gagea",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2055,"UNRESOLVED",,,,
"dayneko_2023_2056","Anc.sett.plant.2056","Limonium hypanicum Klokov","Plumbaginaceae","Limonium",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2056,"UNRESOLVED",,,,
"dayneko_2023_2057","Anc.sett.plant.2057","Trifolium diffusum Ehrh.","Fabaceae","Trifolium",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2057,"UNRESOLVED",,,,
"dayneko_2023_2058","Anc.sett.plant.2058","Ferula caspica M.Bieb.","Apiaceae","Ferula",46.637981,32.007407,46.637981,32.007407,"Ukraine","UA","Kherson Region","Kherson District",,"Ukraine","Kherson Region","Kherson District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Kherson District","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)","Skelka ancient settlement, 3.4 km to v. Lupareve (W); 7.25 km to v. Oleksandrivka (E)",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",2058,"UNRESOLVED",,,,
